AUFNR,QMNUM,GSTRP,GLTRP,TPLNR,EQUNR,QMTXT,LTXTAUFK,AUART,ARBPL,ERNAM
4000107,20000107,2025-07-11 06:02:33+00:00,2025-07-19 15:01:33+0000,PGS-PR-LA5-CKC01,10002004,MTTO PREVENTIVO,SE REALIZÓ LA INSPECCIÓN VISUAL Y LUBRICACIÓN DE PARTES MÓVILES SEGÚN PLAN DE MANTENIMIENTO.,PM02,INSP-GEN,MEC_01
4000003,20000003,2025-07-11 11:04:24+00:00,2025-07-11 12:26:24+0000,PGS-PR-LA3-BAN01,10004001,inspeccion rutina,Cambio de filtros y revisión de parametros de operacion estandar.,PM02,INSP-GEN,RPEREZ
4001513,20001513,2025-07-11 18:55:00+00:00,2025-07-11 21:02:00+0000,PGS-PR-LA4-TDF01,10004005,ATASCO PROD,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,SUP-LINEA,BAT_USER
4001514,20001514,2025-07-12 19:07:00+00:00,2025-07-12 22:06:00+0000,PGS-PR-LA4-BUF01,10004002,MICROPARO,Ver OT anterior. MICROPARO,PM03,SUP-LINEA,RFC_PM
4001518,20001518,2025-07-13 02:44:00+00:00,2025-07-13 04:05:00+0000,PGS-PR-LA4-BAN01,10004001,atasco producto,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,SYS_IIOT
4001517,20001517,2025-07-13 03:07:00+00:00,2025-07-13 06:02:00+0000,PGS-PR-LA4-BUF01,10004002,SENSOR FALLA,SENSOR FALLA - sin novedad,PM03,SUP-LINEA,RFC_PM
4000206,20000206,2025-07-13 06:10:10+00:00,2025-07-15 01:03:10+0000,PGS-PR-LA5-REM01,10005003,MANTT PREVENTIVO PROG,SE REALIZÓ LA INSPECCIÓN VISUAL Y LUBRICACIÓN DE PARTES MÓVILES SEGÚN PLAN DE MANTENIMIENTO.,PM02,INSP-GEN,FDIAZ
4001515,20001515,2025-07-13 10:15:00+00:00,2025-07-13 13:31:00+0000,PGS-PR-LA4-BUF01,10004002,reinicio de ciclo HMI,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,SYS_IIOT
4001516,20001516,2025-07-13 14:50:00+00:00,2025-07-13 16:23:00+0000,PGS-PR-LA4-RPL01,10004006,RESET CICLO PROD,"Intervencion rapida, sin repuestos",PM03,OPR-TURNO,RFC_PM
4000361,20000361,2025-07-14 00:00:00+00:00,2025-07-14 02:08:00+0000,PGS-PR-LA3-TDF01,10004005,falla ventilador cond.,Ver OT anterior. falla ventilador cond.,PM01,TURNO-A,MEC_02
4001520,20001520,2025-07-14 00:02:00+00:00,2025-07-14 02:01:00+0000,PGS-PR-LA4-TDF01,10004005,Micro paro - operativo,"ATASCO DE PRODUCTO EN LA LÍNEA, RESUELTO POR EL OPERARIO DE TURNO EN POCOS MINUTOS.",PM03,OPR-TURNO,OPR_T2
4001519,20001519,2025-07-14 11:49:00+00:00,2025-07-14 13:59:00+0000,PGS-PR-LA4-RPL01,10004006,Rst. de ciclo,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,SYS_SCADA
4000362,20000362,2025-07-15 00:00:00+00:00,2025-07-15 02:11:00+0000,PGS-PR-LA3-TDF01,10004005,Fuga refrig.,Ver OT anterior. Fuga refrig.,PM01,MEC-CORR,AMARTINEZ
4001523,20001523,2025-07-15 02:33:00+00:00,2025-07-15 03:50:00+0000,PGS-PR-LA4-BAN01,10004001,micro paro op.,Se normalizo. OK,PM03,SUP-LINEA,OPR_T2
4001521,20001521,2025-07-15 07:40:00+00:00,2025-07-15 10:29:00+0000,PGS-PR-LA4-TDF01,10004005,REINICIO CICLO,Ver OT anterior. REINICIO CICLO,PM03,OPR-TURNO,BAT_USER
4001522,20001522,2025-07-15 11:21:00+00:00,2025-07-15 13:09:00+0000,PGS-PR-LA4-RPL01,10004006,MICRO PARO,"ATASCO DE PRODUCTO EN LA LÍNEA, RESUELTO POR EL OPERARIO DE TURNO EN POCOS MINUTOS.",PM03,OPR-TURNO,OPR_T2
4000314,20000314,2025-07-15 16:18:11+00:00,2025-07-16 21:02:11+0000,PGS-PR-LA1-HRN01,10001001,problema quemador,problema quemador. resuelto,PM01,MEC-CORR,RPEREZ
4001524,20001524,2025-07-16 05:43:00+00:00,2025-07-16 08:16:00+0000,PGS-PR-LA4-ENV01,10004003,RST CICLO,"MICRO-PARO SIN INTERVENCIÓN MECÁNICA MAYOR, EQUIPO RESETEADO DESDE HMI.",PM03,OPR-TURNO,SUP_LINEA
4000225,20000225,2025-07-17 14:18:00+00:00,2025-07-17 15:44:00+0000,PGS-PR-LA3-BAN01,10004001,Cmb. Consumibles,Se normalizo. OK,PM02,MEC-PREV,MEC_02
4001525,20001525,2025-07-17 22:58:00+00:00,2025-07-18 01:28:00+0000,PGS-PR-LA4-ENV01,10004003,REINICIO CICLO,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,SUP-LINEA,BAT_USER
4001526,20001526,2025-07-18 07:50:00+00:00,2025-07-18 10:39:00+0000,PGS-PR-LA4-ENV01,10004003,MICRO PARO OPER.,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,BAT_USER
4001527,20001527,2025-07-18 12:09:00+00:00,2025-07-18 13:46:00+0000,PGS-PR-LA4-BAN01,10004001,Micro paro - operativo,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,OPR_T2
4001528,20001528,2025-07-18 18:21:00+00:00,2025-07-18 20:22:00+0000,PGS-PR-LA4-ENV01,10004003,MICROPARO,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,BAT_USER
4001529,20001529,2025-07-18 19:35:00+00:00,2025-07-18 20:53:00+0000,PGS-PR-LA4-BAN01,10004001,RST CICLO,ok,PM03,SUP-LINEA,SYS_IIOT
4000069,20000069,2025-07-19 08:14:08+00:00,2025-07-23 08:27:08+0000,PGS-PR-LA3-CRT01,10002003,CAMBIO CONSUM,Ajuste de tensiones y calibracion de sensores opticos.,PM02,INSP-GEN,BAT_USER
4001531,20001531,2025-07-19 09:17:00+00:00,2025-07-19 11:11:00+0000,PGS-PR-LA4-INY01,10004004,ATASCO MENOR PROD.,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,SYS_IIOT
4001533,20001533,2025-07-19 16:50:00+00:00,2025-07-19 19:05:00+0000,PGS-PR-LA4-TDF01,10004005,RST CICLO,revisar en prox turno,PM03,OPR-TURNO,SYS_IIOT
4001532,20001532,2025-07-19 20:16:00+00:00,2025-07-19 22:21:00+0000,PGS-PR-LA4-TDF01,10004005,micro-paro linea,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,SYS_IIOT
4001530,20001530,2025-07-19 20:48:00+00:00,2025-07-19 23:23:00+0000,PGS-PR-LA4-TDF01,10004005,atasco menor,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,SUP-LINEA,OPR_T3
4001534,20001534,2025-07-20 02:00:00+00:00,2025-07-20 03:55:00+0000,PGS-PR-LA4-RPL01,10004006,reinicio de ciclo HMI,Ver OT anterior. reinicio de ciclo HMI,PM03,SUP-LINEA,SYS_SCADA
4001535,20001535,2025-07-20 12:55:00+00:00,2025-07-20 16:14:00+0000,PGS-PR-LA4-BUF01,10004002,FALLO SENS TEMP,ok,PM03,SUP-LINEA,SYS_IIOT
4001536,20001536,2025-07-20 13:02:00+00:00,2025-07-20 15:25:00+0000,PGS-PR-LA4-TDF01,10004005,Atasco - producto,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,RFC_PM
4001538,20001538,2025-07-21 00:20:00+00:00,2025-07-21 02:01:00+0000,PGS-PR-LA4-BAN01,10004001,FALLA DE SENSOR,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,OPR-TURNO,RFC_PM
4000149,20000149,2025-07-21 02:03:26+00:00,2025-07-26 05:32:26+0000,PGS-PR-LA2-TF201,10002006,CAMBIO CONSUM.,AJUSTE DE TENSIONES Y CALIBRACIÓN DE SENSORES ÓPTICOS.,PM02,MEC-PREV,BAT_USER
4001539,20001539,2025-07-21 03:36:00+00:00,2025-07-21 06:24:00+0000,PGS-PR-LA4-ENV01,10004003,REINICIO CICLO,REINICIO CICLO. resuelto,PM03,OPR-TURNO,SYS_IIOT
4001537,20001537,2025-07-21 06:18:00+00:00,2025-07-21 08:53:00+0000,PGS-PR-LA4-BUF01,10004002,Micro paro - operativo,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,BAT_USER
4001540,20001540,2025-07-21 06:48:00+00:00,2025-07-21 09:02:00+0000,PGS-PR-LA4-RPL01,10004006,FALLA DE SENSOR,"Intervencion rapida, sin repuestos",PM03,SUP-LINEA,OPR_T2
4001541,20001541,2025-07-22 02:35:00+00:00,2025-07-22 04:19:00+0000,PGS-PR-LA4-INY01,10004004,MICROPARO,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,BAT_USER
4001543,20001543,2025-07-22 10:00:00+00:00,2025-07-22 11:33:00+0000,PGS-PR-LA4-RPL01,10004006,sensor - fallo temporal,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,SUP-LINEA,SUP_LINEA
4001544,20001544,2025-07-22 10:41:00+00:00,2025-07-22 13:49:00+0000,PGS-PR-LA4-BUF01,10004002,REINICIO CICLO,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,OPR_T3
4001542,20001542,2025-07-22 10:59:00+00:00,2025-07-22 12:38:00+0000,PGS-PR-LA4-BAN01,10004001,RESET CICLO PROD,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,RFC_PM
4001546,20001546,2025-07-23 04:43:00+00:00,2025-07-23 06:42:00+0000,PGS-PR-LA4-RPL01,10004006,MICROPARO,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,BAT_USER
4001545,20001545,2025-07-23 23:35:00+00:00,2025-07-24 02:08:00+0000,PGS-PR-LA4-BUF01,10004002,Falla sens. prox,PARO MENOR POR DESALINEACIÓN DE MATERIAL. AJUSTE RÁPIDO REALIZADO.,PM03,OPR-TURNO,SYS_SCADA
4000193,20000193,2025-07-24 01:24:13+00:00,2025-07-24 03:20:13+0000,PGS-PR-LA4-INY01,10004004,Insp. de rutina,Cambio de filtros y revisión de parametros de operacion estandar.,PM02,ELE-PREV,SYS_IIOT
4001547,20001547,2025-07-24 12:54:00+00:00,2025-07-24 14:27:00+0000,PGS-PR-LA4-RPL01,10004006,Rst. de ciclo,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,SYS_IIOT
4001548,20001548,2025-07-24 19:49:00+00:00,2025-07-24 21:41:00+0000,PGS-PR-LA4-INY01,10004004,REINICIO CICLO,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,OPR_T3
4000147,20000147,2025-07-24 23:24:31+00:00,2025-07-25 00:38:31+0000,PGS-PR-LA3-BAN01,10004001,CAMBIO DE CONS.,Ajuste de tensiones y calibracion de sensores opticos.,PM02,INSP-GEN,JCASTRO
4001549,20001549,2025-07-25 08:48:00+00:00,2025-07-25 11:08:00+0000,PGS-PR-LA4-INY01,10004004,Falla sens. prox,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,OPR-TURNO,SYS_IIOT
4001550,20001550,2025-07-25 09:44:00+00:00,2025-07-25 11:20:00+0000,PGS-PR-LA4-BAN01,10004001,micro paro op.,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,BAT_USER
4001552,20001552,2025-07-26 06:11:00+00:00,2025-07-26 08:12:00+0000,PGS-PR-LA4-TDF01,10004005,RST CICLO,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,BAT_USER
4001551,20001551,2025-07-26 09:30:00+00:00,2025-07-26 12:18:00+0000,PGS-PR-LA4-ENV01,10004003,REINICIO CICLO,idem anterior,PM03,SUP-LINEA,SYS_IIOT
4001553,20001553,2025-07-26 13:03:00+00:00,2025-07-26 15:18:00+0000,PGS-PR-LA4-ENV01,10004003,ATASCO MENOR PROD.,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,OPR_T3
4001554,20001554,2025-07-26 15:44:00+00:00,2025-07-26 17:38:00+0000,PGS-PR-LA4-INY01,10004004,Falla sens. prox,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,SUP-LINEA,RFC_PM
4000363,20000363,2025-07-27 00:00:00+00:00,2025-07-27 02:14:00+0000,PGS-PR-LA3-TDF01,10004005,FUGA REFRIG.,sin observaciones,PM01,TURNO-A,MEC_02
4000188,20000188,2025-07-27 05:49:44+00:00,2025-07-27 07:36:44+0000,PGS-PR-LA4-RPL01,10004006,CALIB. Y AJUSTE,Limpieza profunda de componentes y verificacion de aislamientos eléctricos.,PM02,ELE-PREV,BAT_USER
4001557,20001557,2025-07-27 11:40:00+00:00,2025-07-27 13:46:00+0000,PGS-PR-LA4-RPL01,10004006,fallo sensor temp,PARO MENOR POR DESALINEACIÓN DE MATERIAL. AJUSTE RÁPIDO REALIZADO.,PM03,OPR-TURNO,SUP_LINEA
4001558,20001558,2025-07-27 13:49:00+00:00,2025-07-27 16:07:00+0000,PGS-PR-LA4-INY01,10004004,FALLA DE SENSOR,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,SUP-LINEA,SYS_SCADA
4001555,20001555,2025-07-27 21:12:00+00:00,2025-07-27 23:28:00+0000,PGS-PR-LA4-TDF01,10004005,reinicio de ciclo HMI,"MICRO-PARO SIN INTERVENCIÓN MECÁNICA MAYOR, EQUIPO RESETEADO DESDE HMI.",PM03,OPR-TURNO,SYS_IIOT
4001556,20001556,2025-07-27 23:04:00+00:00,2025-07-28 00:54:00+0000,PGS-PR-LA4-RPL01,10004006,Rst. de ciclo,"MICRO-PARO SIN INTERVENCIÓN MECÁNICA MAYOR, EQUIPO RESETEADO DESDE HMI.",PM03,OPR-TURNO,BAT_USER
4001559,20001559,2025-07-28 16:55:00+00:00,2025-07-28 19:21:00+0000,PGS-PR-LA4-ENV01,10004003,ATSC PRODUCTO,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,SUP-LINEA,SYS_IIOT
4001560,20001560,2025-07-28 21:55:00+00:00,2025-07-28 23:24:00+0000,PGS-PR-LA4-BAN01,10004001,ATSC PRODUCTO,SENSOR DE PROXIMIDAD SUCIO. SE LIMPIÓ Y SE REINICIÓ LA MARCHA.,PM03,OPR-TURNO,SYS_SCADA
4001561,20001561,2025-07-29 04:09:00+00:00,2025-07-29 06:44:00+0000,PGS-PR-LA4-TDF01,10004005,MICRO PARO OPER.,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,SYS_IIOT
4001564,20001564,2025-07-30 03:11:00+00:00,2025-07-30 04:39:00+0000,PGS-PR-LA4-BAN01,10004001,FALLA SENS. OPTICO,Ver OT anterior. FALLA SENS. OPTICO,PM03,OPR-TURNO,SYS_IIOT
4001563,20001563,2025-07-30 14:27:00+00:00,2025-07-30 16:51:00+0000,PGS-PR-LA4-ENV01,10004003,Rst. de ciclo,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,SUP-LINEA,SUP_LINEA
4001565,20001565,2025-07-30 15:41:00+00:00,2025-07-30 17:52:00+0000,PGS-PR-LA4-ENV01,10004003,micro paro op.,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,SYS_SCADA
4001562,20001562,2025-07-30 23:27:00+00:00,2025-07-31 00:49:00+0000,PGS-PR-LA4-BAN01,10004001,ATASCO L4,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,SUP-LINEA,SYS_IIOT
4001566,20001566,2025-07-31 01:32:00+00:00,2025-07-31 04:50:00+0000,PGS-PR-LA4-BUF01,10004002,SENSOR FALLA,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,OPR-TURNO,RFC_PM
4001567,20001567,2025-07-31 15:21:00+00:00,2025-07-31 17:43:00+0000,PGS-PR-LA4-ENV01,10004003,MICRO PARO,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,SYS_SCADA
4001568,20001568,2025-07-31 20:47:00+00:00,2025-07-31 23:02:00+0000,PGS-PR-LA4-RPL01,10004006,MICRO PARO,"ATASCO DE PRODUCTO EN LA LÍNEA, RESUELTO POR EL OPERARIO DE TURNO EN POCOS MINUTOS.",PM03,SUP-LINEA,RFC_PM
4001569,20001569,2025-08-01 02:22:00+00:00,2025-08-01 04:17:00+0000,PGS-PR-LA4-RPL01,10004006,RESET CICLO PROD,"MICRO-PARO SIN INTERVENCIÓN MECÁNICA MAYOR, EQUIPO RESETEADO DESDE HMI.",PM03,SUP-LINEA,SYS_SCADA
4001570,20001570,2025-08-01 15:14:00+00:00,2025-08-01 16:40:00+0000,PGS-PR-LA4-BAN01,10004001,FALLO SENS TEMP,ok,PM03,SUP-LINEA,RFC_PM
4001572,20001572,2025-08-02 07:47:00+00:00,2025-08-02 09:32:00+0000,PGS-PR-LA4-RPL01,10004006,Micro paro - operativo,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,RFC_PM
4000210,20000210,2025-08-02 12:59:57+00:00,2025-08-05 23:39:57+0000,PGS-PR-LA3-ELB01,10003002,CAMBIO CONSUM.,Ajuste de tensiones y calibracion de sensores opticos.,PM02,MEC-PREV,RFC_PM
4001571,20001571,2025-08-02 19:34:00+00:00,2025-08-02 21:27:00+0000,PGS-PR-LA4-TDF01,10004005,m.paro oper,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,SYS_IIOT
4001573,20001573,2025-08-02 20:46:00+00:00,2025-08-02 22:47:00+0000,PGS-PR-LA4-ENV01,10004003,RST CICLO,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,SUP-LINEA,RFC_PM
4001574,20001574,2025-08-03 07:44:00+00:00,2025-08-03 09:51:00+0000,PGS-PR-LA4-TDF01,10004005,FALLA SENS. OPTICO,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,OPR-TURNO,SYS_IIOT
4001575,20001575,2025-08-04 04:13:00+00:00,2025-08-04 05:53:00+0000,PGS-PR-LA4-RPL01,10004006,MICRO PARO OPER.,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,OPR_T3
4000044,20000044,2025-08-04 09:53:45+00:00,2025-08-04 12:15:45+0000,PGS-PR-LA3-TDF01,10004005,Ajuste/Calibracion,LIMPIEZA PROFUNDA DE COMPONENTES Y VERIFICACIÓN DE AISLAMIENTOS ELÉCTRICOS.,PM02,ELE-PREV,RFC_PM
4001576,20001576,2025-08-05 15:42:00+00:00,2025-08-05 17:05:00+0000,PGS-PR-LA4-BAN01,10004001,MICRO PARO OPER.,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,SUP-LINEA,SYS_SCADA
4001578,20001578,2025-08-06 01:04:00+00:00,2025-08-06 03:11:00+0000,PGS-PR-LA4-TDF01,10004005,FALLO SENS TEMP,sin observaciones,PM03,OPR-TURNO,RFC_PM
4000185,20000185,2025-08-06 04:57:03+00:00,2025-08-06 06:25:03+0000,PGS-PR-LA2-BAN01,10004001,Ajuste/Calibracion,Limpieza profunda de componentes y verificacion de aislamientos eléctricos.,PM02,ELE-PREV,BAT_USER
4001577,20001577,2025-08-06 20:05:00+00:00,2025-08-06 22:20:00+0000,PGS-PR-LA4-ENV01,10004003,RST CICLO,idem anterior,PM03,OPR-TURNO,BAT_USER
4001579,20001579,2025-08-06 20:27:00+00:00,2025-08-06 21:58:00+0000,PGS-PR-LA4-BAN01,10004001,Falla sens. prox,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,OPR-TURNO,SUP_LINEA
4001580,20001580,2025-08-07 10:16:00+00:00,2025-08-07 11:48:00+0000,PGS-PR-LA4-BAN01,10004001,ATASCO MENOR PROD.,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,SUP_LINEA
4001583,20001583,2025-08-08 07:49:00+00:00,2025-08-08 09:16:00+0000,PGS-PR-LA4-BAN01,10004001,MICROPARO,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,BAT_USER
4001582,20001582,2025-08-08 16:27:00+00:00,2025-08-08 18:50:00+0000,PGS-PR-LA4-INY01,10004004,ATASCO PROD,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,SUP-LINEA,SYS_SCADA
4001581,20001581,2025-08-08 23:19:00+00:00,2025-08-09 02:30:00+0000,PGS-PR-LA4-BUF01,10004002,reinicio de ciclo HMI,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,SUP-LINEA,SYS_IIOT
4001584,20001584,2025-08-09 04:34:00+00:00,2025-08-09 06:20:00+0000,PGS-PR-LA4-RPL01,10004006,ATASCO MENOR PROD.,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,RFC_PM
4001585,20001585,2025-08-09 17:22:00+00:00,2025-08-09 19:50:00+0000,PGS-PR-LA4-TDF01,10004005,reinicio,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,SUP-LINEA,SYS_SCADA
4000364,20000364,2025-08-10 00:00:00+00:00,2025-08-10 02:20:00+0000,PGS-PR-LA3-TDF01,10004005,alarma escarcha evap.,SISTEMA DE DESHIELO FALLÓ. SE REEMPLAZÓ RESISTENCIA DE DESCONGELAMIENTO.,PM01,ELE-CORR,JCASTRO
4001586,20001586,2025-08-10 00:13:00+00:00,2025-08-10 02:00:00+0000,PGS-PR-LA4-RPL01,10004006,ATSC PRODUCTO,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,SUP-LINEA,BAT_USER
4001587,20001587,2025-08-10 01:14:00+00:00,2025-08-10 02:47:00+0000,PGS-PR-LA4-RPL01,10004006,ATASCO PROD,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,SUP-LINEA,SUP_LINEA
4000292,20000292,2025-08-10 07:34:52+00:00,2025-08-18 22:13:52+0000,PGS-PR-LA1-LAM01,10001003,Ajuste/Calibracion,"Intervencion rapida, sin repuestos",PM02,ELE-PREV,BAT_USER
4001589,20001589,2025-08-11 01:05:00+00:00,2025-08-11 03:05:00+0000,PGS-PR-LA4-INY01,10004004,Atasco - producto,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,SYS_IIOT
4001591,20001591,2025-08-11 02:57:00+00:00,2025-08-11 04:31:00+0000,PGS-PR-LA4-BAN01,10004001,ATSC PRODUCTO,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,RFC_PM
4000093,20000093,2025-08-11 10:35:59+00:00,2025-08-16 11:45:59+0000,PGS-PR-LA2-ARC01,10002007,MTO PREV PROG,Se realizo la inspeccion visual y lubricacion de partes móviles segun plan de mantenimiento.,PM02,MEC-PREV,MEC_03
4000280,20000280,2025-08-11 17:43:27+00:00,2025-08-15 13:18:27+0000,PGS-PR-LA5-PRE01,10005001,MTO PREV PROG,Se realizo la inspeccion visual y lubricacion de partes móviles segun plan de mantenimiento.,PM02,INSP-GEN,MEC_02
4001588,20001588,2025-08-11 22:58:00+00:00,2025-08-12 01:22:00+0000,PGS-PR-LA4-INY01,10004004,Rst. de ciclo,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,OPR_T1
4001590,20001590,2025-08-11 23:49:00+00:00,2025-08-12 02:02:00+0000,PGS-PR-LA4-TDF01,10004005,MICROPARO,"ATASCO DE PRODUCTO EN LA LÍNEA, RESUELTO POR EL OPERARIO DE TURNO EN POCOS MINUTOS.",PM03,OPR-TURNO,SYS_SCADA
4001593,20001593,2025-08-12 10:13:00+00:00,2025-08-12 12:59:00+0000,PGS-PR-LA4-TDF01,10004005,m.paro oper,"ATASCO DE PRODUCTO EN LA LÍNEA, RESUELTO POR EL OPERARIO DE TURNO EN POCOS MINUTOS.",PM03,SUP-LINEA,SYS_IIOT
4001592,20001592,2025-08-12 19:09:00+00:00,2025-08-12 21:06:00+0000,PGS-PR-LA4-INY01,10004004,atasco menor,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,RFC_PM
4001596,20001596,2025-08-13 05:02:00+00:00,2025-08-13 06:16:00+0000,PGS-PR-LA4-BAN01,10004001,micro paro op.,"Atasco de producto en la línea, resuelto por el operario de turno en pocos minutos.",PM03,OPR-TURNO,SUP_LINEA
4001594,20001594,2025-08-13 11:20:00+00:00,2025-08-13 13:48:00+0000,PGS-PR-LA4-TDF01,10004005,ATASCO L4,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,SYS_IIOT
4001597,20001597,2025-08-13 11:41:00+00:00,2025-08-13 12:57:00+0000,PGS-PR-LA4-BAN01,10004001,REINICIO CICLO,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,OPR-TURNO,RFC_PM
4001595,20001595,2025-08-13 12:04:00+00:00,2025-08-13 14:51:00+0000,PGS-PR-LA4-ENV01,10004003,SENSOR FALLA,PARO MENOR POR DESALINEACIÓN DE MATERIAL. AJUSTE RÁPIDO REALIZADO.,PM03,OPR-TURNO,RFC_PM
4000315,20000315,2025-08-14 07:17:58+00:00,2025-08-15 09:49:58+0000,PGS-PR-LA1-HRN01,10001001,FALLA QUEMADOR,QUEMADOR PRINCIPAL CON MEZCLA RICA. SE AJUSTÓ VÁLVULA PROPORCIONAL DE GAS.,PM01,MEC-CORR,MRODRIG
4001599,20001599,2025-08-14 17:05:00+00:00,2025-08-14 18:42:00+0000,PGS-PR-LA4-BAN01,10004001,fallo sensor temp,Paro menor por desalineación de material. Ajuste rápido realizado.,PM03,SUP-LINEA,RFC_PM
4001600,20001600,2025-08-14 18:23:00+00:00,2025-08-14 19:43:00+0000,PGS-PR-LA4-BAN01,10004001,ATASCO PROD,Sensor de proximidad sucio. Se limpió y se reinició la marcha.,PM03,OPR-TURNO,OPR_T2
4001598,20001598,2025-08-14 19:01:00+00:00,2025-08-14 21:01:00+0000,PGS-PR-LA4-TDF01,10004005,reinicio,"MICRO-PARO SIN INTERVENCIÓN MECÁNICA MAYOR, EQUIPO RESETEADO DESDE HMI.",PM03,OPR-TURNO,RFC_PM
4001601,20001601,2025-08-14 20:24:00+00:00,2025-08-14 22:48:00+0000,PGS-PR-LA4-TDF01,10004005,FALLO SENS TEMP,PARO MENOR POR DESALINEACIÓN DE MATERIAL. AJUSTE RÁPIDO REALIZADO.,PM03,OPR-TURNO,SYS_IIOT
4000111,20000111,2025-08-14 23:38:42+00:00,2025-08-21 14:30:42+0000,PGS-PR-LA1-ELV01,10005004,prev. programado,Ver OT anterior. prev. programado,PM02,MEC-PREV,RFC_PM
4001602,20001602,2025-08-15 21:00:00+00:00,2025-08-15 22:47:00+0000,PGS-PR-LA4-RPL01,10004006,RST CICLO,"Micro-paro sin intervencion mecánica mayor, equipo reseteado desde HMI.",PM03,SUP-LINEA,OPR_T1
